TIMESTAMP,ID,ORD_NUM,AWB_BILL_NO,INVOICE_NO,SHIP_DATE
"2024-03-17 10:00:00",263,ORD100864105,XXXXXXXXXXXXXXXX,IN42890010,2023-04-02
"2024-03-17 10:07:00",264,ORD110864105,XXXXXXXXXXXXXXXX,IN22880010,2023-02-12
"2024-03-17 10:17:00",265,ORD120864105,XXXXXXXXXXXXXXXX,IN32880010,2023-02-12
"2024-03-17 11:05:00",266,ORD163824105,XXXXXXXXXXXXXXXX,IN94890010,2023-05-02
"2024-03-17 11:16:00",267,ORD130864105,XXXXXXXXXXXXXXXX,IN78880010,2023-03-12
"2024-03-17 11:19:00",268,ORD156834105,XXXXXXXXXXXXXXXX,IN6880100100,2023-09-13
"2024-03-17 11:20:00",269,ORD140864105,XXXXXXXXXXXXXXXX,IN88880010,2023-03-12
"2024-03-17 11:27:00",270,ORD160864105,XXXXXXXXXXXXXXXX,IN49890010,2023-06-11
"2024-03-17 11:39:00",271,ORD170864105,XXXXXXXXXXXXXXXX,IN69890010,2023-06-19
"2024-03-17 11:54:00",272,ORD166894105,XXXXXXXXXXXXXXXX,IN1180100100,2023-06-06
"2024-03-17 11:54:00",273,ORD161864105,XXXXXXXXXXXXXXXX,IN27880010,2023-02-28
"2024-03-17 12:00:00",274,ORD171864105,XXXXXXXXXXXXXXXX,IN07880010,2024-02-29
"2024-03-17 12:04:00",275,ORD181864105,XXXXXXXXXXXXXXXX,IN96880010,2023-02-28
"2024-03-17 12:13:00",276,ORD191864105,XXXXXXXXXXXXXXXX,IN36880010,2023-02-25
"2024-03-18 04:17:00",277,ORD102864105,XXXXXXXXXXXXXXXX,IN37880010,2023-02-28
"2024-03-18 04:23:00",278,ORD112864105,XXXXXXXXXXXXXXXX,IN16880010,2023-02-25
"2024-03-18 04:28:00",279,ORD122864105,XXXXXXXXXXXXXXXX,IN17880010,2023-02-28
"2024-03-18 04:31:00",280,ORD132864105,XXXXXXXXXXXXXXXX,IN95880010,2023-02-25
"2024-03-18 04:35:00",281,ORD142864105,XXXXXXXXXXXXXXXX,IN06880010,2023-02-25
"2024-03-18 04:39:00",282,ORD152864105,XXXXXXXXXXXXXXXX,IN86880010,2023-02-28
"2024-03-18 04:40:00",283,ORD176894105,XXXXXXXXXXXXXXXX,IN6580100100,2023-08-09
"2024-03-18 04:43:00",284,ORD162864105,XXXXXXXXXXXXXXXX,IN75880010,2023-02-25
"2024-03-18 04:48:00",285,ORD172864105,XXXXXXXXXXXXXXXX,IN85880010,2023-02-25
"2024-03-18 04:51:00",286,ORD182864105,XXXXXXXXXXXXXXXX,IN26880010,2023-02-25
"2024-03-18 04:55:00",287,ORD192864105,XXXXXXXXXXXXXXXX,IN57880010,2023-02-28
"2024-03-18 04:58:00",288,ORD103864105,XXXXXXXXXXXXXXXX,IN47880010,2023-02-28
"2024-03-18 05:02:00",289,ORD113864105,XXXXXXXXXXXXXXXX,IN76880010,2023-02-28
"2024-03-18 05:06:00",290,ORD193864105,XXXXXXXXXXXXXXXX,IN89890010,2023-06-19
"2024-03-18 05:10:00",291,ORD151874105,XXXXXXXXXXXXXXXX,IN39880010,2023-03-19
"2024-03-18 05:11:00",292,ORD178854105,XXXXXXXXXXXXXXXX,IN1182100100,2023-11-01
"2024-03-18 05:13:00",293,ORD122874105,XXXXXXXXXXXXXXXX,IN67890010,2023-05-28
"2024-03-18 05:17:00",294,ORD132874105,XXXXXXXXXXXXXXXX,IN08890010,2023-05-28
"2024-03-18 05:22:00",295,ORD172874105,XXXXXXXXXXXXXXXX,IN3080100100,2023-06-11
"2024-03-18 05:28:00",296,ORD198854105,XXXXXXXXXXXXXXXX,IN0481100100,2023-10-25
"2024-03-18 05:28:00",297,ORD182874105,XXXXXXXXXXXXXXXX,IN5680100100,2023-08-10
"2024-03-18 05:36:00",298,ORD192874105,XXXXXXXXXXXXXXXX,IN38890010,2023-05-28
"2024-03-18 05:40:00",299,ORD193874105,XXXXXXXXXXXXXXXX,IN0280100100,2023-07-12
"2024-03-18 05:44:00",300,ORD104874105,XXXXXXXXXXXXXXXX,IN9180100100,2023-07-12
"2024-03-18 05:48:00",301,ORD114874105,XXXXXXXXXXXXXXXX,IN8180100100,2023-07-12
"2024-03-18 05:51:00",302,ORD124874105,XXXXXXXXXXXXXXXX,IN5080100100,2023-06-11
"2024-03-18 05:55:00",303,ORD134874105,XXXXXXXXXXXXXXXX,IN6080100100,2023-06-11
"2024-03-18 05:58:00",304,ORD144874105,XXXXXXXXXXXXXXXX,IN27890010,2023-05-28
"2024-03-18 06:02:00",305,ORD154874105,XXXXXXXXXXXXXXXX,IN96890010,2023-05-28
"2024-03-18 06:05:00",306,ORD164874105,XXXXXXXXXXXXXXXX,IN1480100100,2023-07-23
"2024-03-18 06:10:00",307,ORD174874105,XXXXXXXXXXXXXXXX,IN79890010,2023-06-19
"2024-03-18 06:21:00",308,ORD178893105,XXXXXXXXXXXXXXXX,IN82870010,2022-11-29
"2024-03-18 06:23:00",309,ORD184874105,XXXXXXXXXXXXXXXX,IN59890010,2023-06-19
"2024-03-18 06:26:00",310,ORD194874105,XXXXXXXXXXXXXXXX,IN0080100100,2023-06-11
"2024-03-18 06:30:00",311,ORD105874105,XXXXXXXXXXXXXXXX,IN99890010,2023-06-11
"2024-03-18 06:35:00",312,ORD115874105,XXXXXXXXXXXXXXXX,IN68890010,2023-05-28
"2024-03-18 06:40:00",313,ORD153824105,XXXXXXXXXXXXXXXX,IN09870010,2023-02-01
"2024-03-18 06:49:00",314,ORD135874105,XXXXXXXXXXXXXXXX,IN1080100100,2023-06-11
"2024-03-18 06:52:00",315,ORD145874105,XXXXXXXXXXXXXXXX,IN6280100100,2023-07-12
"2024-03-18 06:57:00",316,ORD155874105,XXXXXXXXXXXXXXXX,IN7280100100,2023-07-12
"2024-03-18 07:00:00",317,ORD165874105,XXXXXXXXXXXXXXXX,IN88890010,2023-05-28
"2024-03-18 07:04:00",318,ORD175874105,XXXXXXXXXXXXXXXX,IN4480100100,2023-07-23
"2024-03-18 07:07:00",319,ORD185874105,XXXXXXXXXXXXXXXX,IN2380100100,2023-07-17
"2024-03-18 07:11:00",320,ORD195874105,XXXXXXXXXXXXXXXX,IN1380100100,2023-07-17
"2024-03-18 07:15:00",321,ORD116874105,XXXXXXXXXXXXXXXX,IN0380100100,2023-07-17
"2024-03-18 07:16:00",322,ORD166834105,XXXXXXXXXXXXXXXX,IN5280100100,2023-08-08
"2024-03-18 07:19:00",323,ORD137874105,XXXXXXXXXXXXXXXX,IN8280100100,2023-07-12
"2024-03-18 07:23:00",324,ORD157874105,XXXXXXXXXXXXXXXX,IN04890010,2023-04-24
"2024-03-18 07:26:00",325,ORD167874105,XXXXXXXXXXXXXXXX,IN44890010,2023-04-24
"2024-03-18 08:34:00",326,ORD177874105,XXXXXXXXXXXXXXXX,IN84890010,2023-04-24
"2024-03-18 08:39:00",327,ORD187874105,XXXXXXXXXXXXXXXX,IN14890010,2023-04-24
"2024-03-18 08:43:00",328,ORD197874105,XXXXXXXXXXXXXXXX,IN74890010,2023-04-24
"2024-03-18 08:53:00",329,ORD108874105,XXXXXXXXXXXXXXXX,IN64890010,2023-04-24
"2024-03-18 08:58:00",330,ORD118874105,XXXXXXXXXXXXXXXX,IN24890010,2023-04-24
"2024-03-18 09:01:00",331,ORD128874105,XXXXXXXXXXXXXXXX,IN54890010,2023-04-24
"2024-03-18 09:05:00",332,ORD158874105,XXXXXXXXXXXXXXXX,IN05890010,2023-04-26
"2024-03-18 09:08:00",333,ORD144823105,XXXXXXXXXXXXXXXX,IN79860010,2022-11-28
"2024-03-18 09:11:00",334,ORD168874105,XXXXXXXXXXXXXXXX,IN34890010,2023-04-24
"2024-03-18 09:14:00",335,ORD178874105,XXXXXXXXXXXXXXXX,IN15890010,2023-04-26
"2024-03-18 09:20:00",336,ORD172884105,XXXXXXXXXXXXXXXX,IN29890010,2023-06-11
"2024-03-18 09:24:00",337,ORD182884105,XXXXXXXXXXXXXXXX,IN39890010,2023-06-11
"2024-03-18 09:29:00",338,ORD192884105,XXXXXXXXXXXXXXXX,IN9280100100,2023-07-12
"2024-03-18 09:30:00",339,ORD137823105,XXXXXXXXXXXXXXXX,IN79860010,2022-11-28
"2024-03-18 09:36:00",340,ORD123894105,XXXXXXXXXXXXXXXX,IN1280100100,2023-07-12
"2024-03-18 09:41:00",341,ORD133894105,XXXXXXXXXXXXXXXX,IN4380100100,2023-07-17
"2024-03-18 09:50:00",342,ORD143894105,XXXXXXXXXXXXXXXX,IN3380100100,2023-07-17
"2024-03-18 09:54:00",343,ORD153894105,XXXXXXXXXXXXXXXX,IN6680100100,2023-08-10
"2024-03-18 10:03:00",344,ORD120833105,XXXXXXXXXXXXXXXX,IN79860010,2022-11-28
"2024-03-18 10:08:00",345,ORD128894105,XXXXXXXXXXXXXXXX,IN2280100100,2023-07-12
"2024-03-18 10:13:00",346,ORD160805105,XXXXXXXXXXXXXXXX,IN3680100100,2023-08-10
"2024-03-18 10:17:00",347,ORD170805105,XXXXXXXXXXXXXXXX,IN1680100100,2023-08-10
"2024-03-18 10:24:00",348,ORD128805105,XXXXXXXXXXXXXXXX,IN7480100100,2023-07-23
"2024-03-18 10:28:00",349,ORD148805105,XXXXXXXXXXXXXXXX,IN6480100100,2023-07-23
"2024-03-18 10:55:00",350,ORD158805105,XXXXXXXXXXXXXXXX,IN5480100100,2023-07-23
"2024-03-18 10:59:00",351,ORD178805105,XXXXXXXXXXXXXXXX,IN0780100100,2023-08-16
"2024-03-18 11:00:00",352,ORD159853105,XXXXXXXXXXXXXXXX,#VALUE!,2023-03-24
"2024-03-18 11:05:00",353,ORD115825105,XXXXXXXXXXXXXXXX,IN1580100100,2023-08-08
"2024-03-18 11:08:00",354,ORD125825105,XXXXXXXXXXXXXXXX,IN8480100100,2023-08-10
"2024-03-18 11:18:00",355,ORD156863105,XXXXXXXXXXXXXXXX,IN59880010,2023-03-24
"2024-03-18 11:22:00",356,ORD180893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 11:27:00",357,ORD190893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 11:30:00",358,ORD111893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 11:36:00",359,ORD117863105,XXXXXXXXXXXXXXXX,IN77880010,2023-03-06
"2024-03-18 11:37:00",360,ORD121893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 11:40:00",361,ORD131893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 11:44:00",362,ORD151893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 11:48:00",363,ORD161893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 11:50:00",364,ORD181893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 11:55:00",365,ORD191893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 11:55:00",366,ORD127863105,XXXXXXXXXXXXXXXX,IN77880010,2023-03-06
"2024-03-18 11:58:00",367,ORD102893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 12:01:00",368,ORD112893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 12:04:00",369,ORD122893105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 12:09:00",370,ORD103814105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-18 12:33:00",371,ORD137863105,XXXXXXXXXXXXXXXX,#VALUE!,2023-03-06
"2024-03-19 04:10:00",372,ORD113814105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-19 04:14:00",373,ORD123814105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-19 04:36:00",374,ORD147863105,XXXXXXXXXXXXXXXX,IN77880010,2023-03-06
"2024-03-19 04:41:00",375,ORD173814105,XXXXXXXXXXXXXXXX,IN14880010,2023-04-19
"2024-03-19 04:48:00",376,ORD157863105,XXXXXXXXXXXXXXXX,IN77880010,2023-03-06
"2024-03-19 04:58:00",377,ORD127843105,XXXXXXXXXXXXXXXX,IN87870010,2023-01-25
"2024-03-19 05:00:00",378,ORD192873105,XXXXXXXXXXXXXXXX,IN35890010,2024-04-11
"2024-03-19 05:13:00",379,ORD190853105,XXXXXXXXXXXXXXXX,IN87870010,2023-01-25
"2024-03-19 05:17:00",380,ORD178853105,XXXXXXXXXXXXXXXX,IN59870010,2023-02-18
"2024-03-19 05:20:00",381,ORD103873105,XXXXXXXXXXXXXXXX,IN16890010,2023-05-08
"2024-03-19 05:21:00",382,ORD155863105,XXXXXXXXXXXXXXXX,IN59870010,2023-02-18
"2024-03-19 05:24:00",383,ORD152873105,XXXXXXXXXXXXXXXX,IN87870010,2023-01-25
"2024-03-19 05:29:00",384,ORD154814105,XXXXXXXXXXXXXXXX,IN8580100100,2023-08-08
"2024-03-19 05:32:00",385,ORD174814105,XXXXXXXXXXXXXXXX,IN8281100100,2023-09-13
"2024-03-19 05:34:00",386,ORD163883105,XXXXXXXXXXXXXXXX,IN35890010,2023-05-01
"2024-03-19 05:35:00",387,ORD184814105,XXXXXXXXXXXXXXXX,IN7580100100,2023-08-05
"2024-03-19 05:38:00",388,ORD163844105,XXXXXXXXXXXXXXXX,IN59870010,2023-02-18
"2024-03-19 05:41:00",389,ORD173844105,XXXXXXXXXXXXXXXX,IN59870010,2023-02-18
"2024-03-19 05:45:00",390,ORD183844105,XXXXXXXXXXXXXXXX,IN59870010,2023-02-18
"2024-03-19 05:48:00",391,ORD173883105,XXXXXXXXXXXXXXXX,IN35890010,2023-05-01
"2024-03-19 05:49:00",392,ORD193844105,XXXXXXXXXXXXXXXX,IN49880010,2023-03-13
"2024-03-19 05:54:00",393,ORD104844105,XXXXXXXXXXXXXXXX,IN49880010,2023-03-13
"2024-03-19 05:57:00",394,ORD114844105,XXXXXXXXXXXXXXXX,IN49880010,2023-03-13
"2024-03-19 06:00:00",395,ORD124844105,XXXXXXXXXXXXXXXX,IN59870010,2023-02-18
"2024-03-19 06:03:00",396,ORD134844105,XXXXXXXXXXXXXXXX,IN59870010,2023-02-18
"2024-03-19 06:04:00",397,ORD164893105,XXXXXXXXXXXXXXXX,IN5180100100,2023-06-05
"2024-03-19 06:05:00",398,ORD144844105,XXXXXXXXXXXXXXXX,IN59870010,2023-02-18
"2024-03-19 06:10:00",399,ORD130854105,XXXXXXXXXXXXXXXX,IN7580100100,2023-08-05
"2024-03-19 06:13:00",400,ORD196854105,XXXXXXXXXXXXXXXX,IN7580100100,2023-08-05
"2024-03-19 06:14:00",401,ORD174893105,XXXXXXXXXXXXXXXX,IN5180100100,2023-06-05
"2024-03-19 06:15:00",402,ORD107854105,XXXXXXXXXXXXXXXX,IN7580100100,2023-08-05
"2024-03-19 06:18:00",403,ORD127854105,XXXXXXXXXXXXXXXX,IN7580100100,2023-08-05
"2024-03-19 06:22:00",404,ORD134864105,XXXXXXXXXXXXXXXX,IN8580100100,2023-08-12
"2024-03-19 06:26:00",405,ORD196884105,XXXXXXXXXXXXXXXX,IN7580100100,2023-08-05
"2024-03-19 06:40:00",406,ORD135893105,XXXXXXXXXXXXXXXX,IN5180100100,2023-06-05
"2024-03-19 07:00:00",407,ORD188843105,XXXXXXXXXXXXXXXX,IN18870010,2023-01-26
"2024-03-19 07:02:00",408,ORD198843105,XXXXXXXXXXXXXXXX,IN18870010,2023-01-26
"2024-03-19 07:08:00",409,ORD138843105,XXXXXXXXXXXXXXXX,IN19880010,2023-03-03
"2024-03-19 07:09:00",410,ORD145893105,XXXXXXXXXXXXXXXX,IN5180100100,2023-06-05
"2024-03-19 07:14:00",411,ORD148843105,XXXXXXXXXXXXXXXX,IN19880010,2023-03-03
"2024-03-19 07:17:00",412,ORD133853105,XXXXXXXXXXXXXXXX,IN19880010,2023-03-03
"2024-03-19 07:20:00",413,ORD186893105,XXXXXXXXXXXXXXXX,IN16890010,2023-05-08
"2024-03-19 07:20:00",414,ORD127883105,XXXXXXXXXXXXXXXX,IN19880010,2023-03-03
"2024-03-19 07:28:00",415,ORD133834105,XXXXXXXXXXXXXXXX,IN9680100100,2023-08-05
"2024-03-19 08:08:00",416,ORD107893105,XXXXXXXXXXXXXXXX,IN26890010,2023-05-08
"2024-03-19 08:10:00",417,ORD143834105,XXXXXXXXXXXXXXXX,IN9680100100,2022-08-05
"2024-03-19 08:17:00",418,ORD198893105,XXXXXXXXXXXXXXXX,IN92890010,2023-04-09
"2024-03-19 08:18:00",419,ORD117893105,XXXXXXXXXXXXXXXX,IN59880010,2023-03-24
"2024-03-19 08:20:00",420,ORD154804105,XXXXXXXXXXXXXXXX,IN92890010,2023-04-09
"2024-03-19 08:23:00",421,ORD164804105,XXXXXXXXXXXXXXXX,IN92890010,2023-04-09
"2024-03-19 08:28:00",422,ORD174804105,XXXXXXXXXXXXXXXX,IN92890010,2023-04-09
"2024-03-19 08:34:00",423,ORD184804105,XXXXXXXXXXXXXXXX,IN92890010,2023-04-09
"2024-03-19 08:36:00",424,ORD191824105,XXXXXXXXXXXXXXXX,IN92890010,2023-04-09
"2024-03-19 08:37:00",425,ORD148893105,XXXXXXXXXXXXXXXX,IN77880010,2023-03-06
"2024-03-19 08:40:00",426,ORD102824105,XXXXXXXXXXXXXXXX,IN92890010,2023-04-09
"2024-03-19 08:43:00",427,ORD107824105,XXXXXXXXXXXXXXXX,IN0480100100,2023-07-19
"2024-03-19 08:46:00",428,ORD127824105,XXXXXXXXXXXXXXXX,IN0480100100,2023-07-19
"2024-03-19 08:48:00",429,ORD122854105,XXXXXXXXXXXXXXXX,IN9380100100,2023-07-19
"2024-03-19 08:51:00",430,ORD132854105,XXXXXXXXXXXXXXXX,IN9380100100,2023-07-19
"2024-03-19 08:56:00",431,ORD152854105,XXXXXXXXXXXXXXXX,IN9380100100,2023-07-19
"2024-03-19 08:59:00",432,ORD162854105,XXXXXXXXXXXXXXXX,IN9380100100,2023-07-19
"2024-03-19 09:02:00",433,ORD185824105,XXXXXXXXXXXXXXXX,IN04880010,2023-02-15
"2024-03-19 09:58:00",434,ORD159824105,XXXXXXXXXXXXXXXX,IN77880010,2023-03-06
"2024-03-19 10:12:00",435,ORD120844105,XXXXXXXXXXXXXXXX,IN77880010,2023-03-06
"2024-03-19 10:25:00",436,ORD171844105,XXXXXXXXXXXXXXXX,IN04880010,2023-02-15
"2024-03-19 10:54:00",437,ORD171854105,XXXXXXXXXXXXXXXX,IN36890010,2023-05-20
"2024-03-19 11:05:00",438,ORD172854105,XXXXXXXXXXXXXXXX,IN2180100100,2023-06-05
"2024-03-19 11:16:00",439,ORD134823105,XXXXXXXXXXXXXXXX,IN79860010,2022-11-28
"2024-04-10 04:36:00",440,ORD188854105,XXXXXXXXXXXXXXXX,IN1082100100,2023-11-07
"2024-04-10 04:38:00",441,ORD109854105,XXXXXXXXXXXXXXXX,IN4182100100,2023-11-07
"2024-04-11 15:16:00",442,ORD198865105,XXXXXXXXXXXXXXXX,IN97800010,2023-12-27
"2024-04-11 15:35:00",443,ORD168854105,XXXXXXXXXXXXXXXX,IN7581100100,2023-11-14
"2024-04-11 15:40:00",444,ORD111835105,XXXXXXXXXXXXXXXX,IN6081100100,2023-09-29
"2024-04-11 15:45:00",445,ORD131835105,XXXXXXXXXXXXXXXX,IN7281100100,2023-09-27
"2024-04-13 11:09:00",446,ORD118853105,XXXXXXXXXXXXXXXX,IN67880010,2023-03-11
"2024-04-13 11:12:00",447,ORD128853105,XXXXXXXXXXXXXXXX,IN67880010,2023-03-11
"2024-04-13 11:14:00",448,ORD148853105,XXXXXXXXXXXXXXXX,IN67880010,2023-03-11
"2024-04-13 11:16:00",449,ORD158853105,XXXXXXXXXXXXXXXX,IN67880010,2023-03-11
"2024-04-13 12:28:00",450,ORD197816105,XXXXXXXXXXXXXXXX,IN39800010,2023-12-06
"2024-04-13 12:28:00",451,ORD108816105,XXXXXXXXXXXXXXXX,IN39800010,2023-12-06
"2024-04-13 12:32:00",452,ORD156895105,XXXXXXXXXXXXXXXX,IN02800010,2023-11-04
"2024-04-13 12:33:00",453,ORD166895105,XXXXXXXXXXXXXXXX,IN02800010,2023-11-04
"2024-04-13 12:42:00",454,ORD153853105,XXXXXXXXXXXXXXXX,IN46880010,2023-02-20
"2024-04-13 12:50:00",455,ORD124853105,XXXXXXXXXXXXXXXX,IN66880010,2023-03-11
"2024-04-13 12:51:00",456,ORD150893105,XXXXXXXXXXXXXXXX,IN46880010,2023-03-11
"2024-04-13 12:54:00",457,ORD191863105,XXXXXXXXXXXXXXXX,IN33880010,2023-02-06
"2024-04-13 12:56:00",458,ORD112863105,XXXXXXXXXXXXXXXX,IN33880010,2023-02-06
"2024-04-13 13:03:00",459,ORD150873105,XXXXXXXXXXXXXXXX,IN29880010,2023-03-11
"2024-04-13 13:06:00",460,ORD131873105,XXXXXXXXXXXXXXXX,IN24880010,2023-02-13
"2024-04-13 13:38:00",461,ORD151873105,XXXXXXXXXXXXXXXX,IN24880010,2023-02-13
"2024-04-13 13:40:00",462,ORD161873105,XXXXXXXXXXXXXXXX,IN24880010,2023-02-13
"2024-04-13 13:42:00",463,ORD112873105,XXXXXXXXXXXXXXXX,IN24880010,2023-02-13
"2024-04-13 13:44:00",464,ORD199883105,XXXXXXXXXXXXXXXX,IN29880010,2023-03-11
"2024-04-13 13:47:00",465,ORD197893105,XXXXXXXXXXXXXXXX,IN67870010,2023-01-02
"2024-04-13 13:50:00",466,ORD151804105,XXXXXXXXXXXXXXXX,IN66890010,2023-05-20
"2024-04-13 13:53:00",467,ORD112804105,XXXXXXXXXXXXXXXX,IN86890010,2023-05-16
"2024-04-13 13:57:00",468,ORD162804105,XXXXXXXXXXXXXXXX,IN66890010,2023-05-20
"2024-04-13 14:07:00",469,ORD116804105,XXXXXXXXXXXXXXXX,IN46890010,2023-05-13
"2024-04-13 14:09:00",470,ORD166804105,XXXXXXXXXXXXXXXX,IN46890010,2023-05-13
"2024-04-13 14:13:00",471,ORD176804105,XXXXXXXXXXXXXXXX,IN46890010,2023-05-13
"2024-04-13 14:15:00",472,ORD196804105,XXXXXXXXXXXXXXXX,IN46890010,2023-05-13
"2024-04-13 14:16:00",473,ORD107804105,XXXXXXXXXXXXXXXX,IN46890010,2023-05-13
"2024-04-13 14:19:00",474,ORD169804105,XXXXXXXXXXXXXXXX,IN86890010,2023-05-16
"2024-04-13 14:24:00",475,ORD192814105,XXXXXXXXXXXXXXXX,IN65860010,2023-02-18
"2024-04-13 14:27:00",476,ORD116814105,XXXXXXXXXXXXXXXX,IN66890010,2023-05-20
"2024-04-15 13:58:00",477,ORD116846105,XXXXXXXXXXXXXXXX,IN52810010,2024-01-03
"2024-04-15 13:58:00",478,ORD126846105,XXXXXXXXXXXXXXXX,IN52810010,2024-01-03
"2024-04-16 12:11:00",479,ORD121845105,XXXXXXXXXXXXXXXX,IN46800010,2023-12-27
"2024-04-16 12:12:00",480,ORD151845105,XXXXXXXXXXXXXXXX,IN48800010,2023-12-27
"2024-04-16 12:12:00",481,ORD170865105,XXXXXXXXXXXXXXXX,IN98800010,2023-12-27
"2024-04-16 12:13:00",482,ORD179865105,XXXXXXXXXXXXXXXX,IN96800010,2023-12-27
"2024-04-16 12:13:00",483,ORD143865105,XXXXXXXXXXXXXXXX,IN78800010,2023-12-27
"2024-04-16 12:13:00",484,ORD152865105,XXXXXXXXXXXXXXXX,IN09800010,2023-12-27
"2024-04-16 12:15:00",485,ORD169865105,XXXXXXXXXXXXXXXX,IN58800010,2023-12-27
"2024-04-16 12:16:00",486,ORD110875105,XXXXXXXXXXXXXXXX,IN07800010,2023-12-27
"2024-04-16 12:16:00",487,ORD120875105,XXXXXXXXXXXXXXXX,IN38800010,2023-12-27
"2024-04-16 12:17:00",488,ORD103845105,XXXXXXXXXXXXXXXX,IN18800010,2023-12-27
"2024-04-16 12:17:00",489,ORD124805105,XXXXXXXXXXXXXXXX,IN28800010,2023-12-27
"2024-04-16 12:18:00",490,ORD196895105,XXXXXXXXXXXXXXXX,IN19800010,2023-12-27
"2024-04-16 12:19:00",491,ORD177895105,XXXXXXXXXXXXXXXX,IN68800010,2023-12-27
"2024-04-16 12:19:00",492,ORD127895105,XXXXXXXXXXXXXXXX,IN88800010,2023-12-27
"2024-04-16 12:19:00",493,ORD167895105,XXXXXXXXXXXXXXXX,IN29800010,2023-12-27
"2024-04-16 12:23:00",494,ORD137895105,XXXXXXXXXXXXXXXX,IN49800010,2023-12-27
"2024-04-16 12:23:00",495,ORD157895105,XXXXXXXXXXXXXXXX,IN59800010,2023-12-27
"2024-04-16 12:23:00",496,ORD147895105,XXXXXXXXXXXXXXXX,IN69800010,2023-12-27
"2024-04-23 07:06:00",497,ORD10884410,XXXXXXXXXXXXXXXX,IN618001,2024-01-09
"2024-04-24 13:06:00",498,ORD146865105,XXXXXXXXXXXXXXXX,IN04810010,2024-01-14
"2024-04-24 13:07:00",499,ORD118875105,XXXXXXXXXXXXXXXX,IN04810010,2024-01-14
"2024-04-24 13:07:00",500,ORD158875105,XXXXXXXXXXXXXXXX,IN04810010,2024-01-14
"2024-04-24 13:11:00",501,ORD117865105,XXXXXXXXXXXXXXXX,IN79800100,2024-01-14
"2024-04-24 13:11:00",502,ORD160885105,XXXXXXXXXXXXXXXX,IN79800100,2024-01-14
"2024-04-24 13:11:00",503,ORD139875105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-14
"2024-04-24 13:12:00",504,ORD169875105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-14
"2024-04-24 13:13:00",505,ORD166865105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-14
"2024-04-24 13:13:00",506,ORD119875105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-14
"2024-04-24 13:13:00",507,ORD129875105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-14
"2024-04-24 13:22:00",508,ORD145864105,XXXXXXXXXXXXXXXX,IN08800100,2024-01-13
"2024-04-24 13:23:00",509,ORD138875105,XXXXXXXXXXXXXXXX,IN04810010,2024-01-13
"2024-04-24 13:24:00",510,ORD168875105,XXXXXXXXXXXXXXXX,IN04810010,2024-01-13
"2024-04-24 13:24:00",511,ORD107865105,XXXXXXXXXXXXXXXX,IN04810010,2024-01-13
"2024-04-24 13:25:00",512,ORD110885105,XXXXXXXXXXXXXXXX,IN04810010,2024-01-13
"2024-04-24 13:25:00",513,ORD120885105,XXXXXXXXXXXXXXXX,IN04810010,2024-01-13
"2024-04-24 13:25:00",514,ORD130885105,XXXXXXXXXXXXXXXX,IN04810010,2024-01-13
"2024-04-26 06:19:00",515,ORD195864105,XXXXXXXXXXXXXXXX,IN83800100,2023-12-04
"2024-04-26 06:19:00",516,ORD176864105,XXXXXXXXXXXXXXXX,IN83800100,2023-12-04
"2024-04-26 06:19:00",517,ORD136805105,XXXXXXXXXXXXXXXX,IN83800100,2023-12-04
"2024-04-26 07:10:00",518,ORD160844105,XXXXXXXXXXXXXXXX,IN63800100,2023-12-05
"2024-04-26 07:10:00",519,ORD132885105,XXXXXXXXXXXXXXXX,IN63800100,2023-12-05
"2024-04-26 07:10:00",520,ORD102885105,XXXXXXXXXXXXXXXX,IN73800010,2023-12-05
"2024-04-26 07:10:00",521,ORD184865105,XXXXXXXXXXXXXXXX,IN73800010,2023-12-05
"2024-04-26 07:19:00",522,ORD194825105,XXXXXXXXXXXXXXXX,IN70800010,2024-01-30
"2024-04-26 07:20:00",523,ORD105825105,XXXXXXXXXXXXXXXX,IN80800010,2023-11-30
"2024-04-26 07:20:00",524,ORD199844105,XXXXXXXXXXXXXXXX,IN90800010,2023-11-30
